SessionID,Session Start Time,Session End Time,DateTime,Date,Time,Year,Month,Hour,Notes,Channel Type,id,Space Use Coordinate X,Space Use Coordinate Y,Space Use Coordinate XY,Space Use Coordinate NegitiveX,MetersPerCellConversion,X,Y
88,11/20/2019 9:30,11/20/2019 10:00,11/20/2019 10:00,11/20/2019,10:00:33,2019,11,10,,Interval,B,546,146,"546, 146",-546,,520467.5932,3705083.123
88,11/20/2019 9:30,11/20/2019 10:00,11/20/2019 10:00,11/20/2019,10:00:33,2019,11,10,,Interval,G,516,200,"516, 200",-516,,520477.5365,3705101.057
88,11/20/2019 9:30,11/20/2019 10:00,11/20/2019 10:00,11/20/2019,10:00:33,2019,11,10,,Interval,L,477,211,"477, 211",-477,,520490.4795,3705104.72
89,11/20/2019 10:02,11/20/2019 10:32,11/20/2019 10:12,11/20/2019,10:12:32,2019,11,10,2 interval session,Interval,B,411,44,"411, 44",-411,,520512.4361,3705049.302
89,11/20/2019 10:02,11/20/2019 10:32,11/20/2019 10:12,11/20/2019,10:12:32,2019,11,10,2 interval session,Interval,G,220,90,"220, 90",-220,,520575.8262,3705064.626
89,11/20/2019 10:02,11/20/2019 10:32,11/20/2019 10:12,11/20/2019,10:12:32,2019,11,10,2 interval session,Interval,L,237,91,"237, 91",-237,,520570.1827,3705064.954
89,11/20/2019 10:02,11/20/2019 10:32,11/20/2019 10:22,11/20/2019,10:22:32,2019,11,10,2 interval session,Interval,B,300,220,"300, 220",-300,,520549.2328,3705107.758
89,11/20/2019 10:02,11/20/2019 10:32,11/20/2019 10:22,11/20/2019,10:22:32,2019,11,10,2 interval session,Interval,G,241,223,"241, 223",-241,,520568.8173,3705108.77
89,11/20/2019 10:02,11/20/2019 10:32,11/20/2019 10:22,11/20/2019,10:22:32,2019,11,10,2 interval session,Interval,L,16,131,"16, 131",-16,,520643.5331,3705078.295
90,11/20/2019 11:22,11/20/2019 11:52,11/20/2019 11:32,11/20/2019,11:32:55,2019,11,11,,Interval,B,492,213,"492, 213",-492,,520485.4997,3705105.379
90,11/20/2019 11:22,11/20/2019 11:52,11/20/2019 11:32,11/20/2019,11:32:55,2019,11,11,,Interval,G,465,207,"465, 207",-465,,520494.4641,3705103.395
90,11/20/2019 11:22,11/20/2019 11:52,11/20/2019 11:32,11/20/2019,11:32:55,2019,11,11,,Interval,L,413,219,"413, 219",-413,,520511.7223,3705107.394
90,11/20/2019 11:22,11/20/2019 11:52,11/20/2019 11:42,11/20/2019,11:42:55,2019,11,11,,Interval,B,469,205,"469, 205",-469,,520493.1369,3705102.73
90,11/20/2019 11:22,11/20/2019 11:52,11/20/2019 11:42,11/20/2019,11:42:55,2019,11,11,,Interval,G,440,211,"440, 211",-440,,520502.7618,3705104.73
90,11/20/2019 11:22,11/20/2019 11:52,11/20/2019 11:42,11/20/2019,11:42:55,2019,11,11,,Interval,L,386,210,"386, 210",-386,,520520.6876,3705104.414
90,11/20/2019 11:22,11/20/2019 11:52,11/20/2019 11:52,11/20/2019,11:52:55,2019,11,11,,Interval,B,475,211,"475, 211",-475,,520491.1434,3705104.72
90,11/20/2019 11:22,11/20/2019 11:52,11/20/2019 11:52,11/20/2019,11:52:55,2019,11,11,,Interval,G,265,262,"265, 262",-265,,520560.8392,3705121.71
90,11/20/2019 11:22,11/20/2019 11:52,11/20/2019 11:52,11/20/2019,11:52:55,2019,11,11,,Interval,L,190,256,"190, 256",-190,,520585.7375,3705119.739
91,11/20/2019 11:53,11/20/2019 12:23,11/20/2019 12:03,11/20/2019,12:03:45,2019,11,12,,Interval,B,514,105,"514, 105",-514,,520478.2274,3705069.522
91,11/20/2019 11:53,11/20/2019 12:23,11/20/2019 12:03,11/20/2019,12:03:45,2019,11,12,,Interval,G,339,251,"339, 251",-339,,520536.2778,3705118.037
91,11/20/2019 11:53,11/20/2019 12:23,11/20/2019 12:03,11/20/2019,12:03:45,2019,11,12,,Interval,L,33,122,"33, 122",-33,,520637.8925,3705075.302
91,11/20/2019 11:53,11/20/2019 12:23,11/20/2019 12:13,11/20/2019,12:13:45,2019,11,12,,Interval,B,504,158,"504, 158",-504,,520481.5319,3705087.118
91,11/20/2019 11:53,11/20/2019 12:23,11/20/2019 12:13,11/20/2019,12:13:45,2019,11,12,,Interval,G,203,179,"203, 179",-203,,520581.4441,3705094.175
91,11/20/2019 11:53,11/20/2019 12:23,11/20/2019 12:13,11/20/2019,12:13:45,2019,11,12,,Interval,L,84,92,"84, 92",-84,,520620.9714,3705065.329
91,11/20/2019 11:53,11/20/2019 12:23,11/20/2019 12:23,11/20/2019,12:23:45,2019,11,12,,Interval,B,463,156,"463, 156",-463,,520495.1426,3705086.466
91,11/20/2019 11:53,11/20/2019 12:23,11/20/2019 12:23,11/20/2019,12:23:45,2019,11,12,,Interval,G,419,38,"419, 38",-419,,520509.7822,3705047.308
91,11/20/2019 11:53,11/20/2019 12:23,11/20/2019 12:23,11/20/2019,12:23:45,2019,11,12,,Interval,L,315,236,"315, 236",-315,,520544.249,3705113.065
93,11/20/2019 13:28,11/20/2019 13:58,11/20/2019 13:38,11/20/2019,13:38:11,2019,11,13,,Interval,B,37,173,"37, 173",-37,,520636.5501,3705092.231
93,11/20/2019 13:28,11/20/2019 13:58,11/20/2019 13:38,11/20/2019,13:38:11,2019,11,13,,Interval,G,27,166,"27, 166",-27,,520639.8717,3705089.91
93,11/20/2019 13:28,11/20/2019 13:58,11/20/2019 13:38,11/20/2019,13:38:11,2019,11,13,,Interval,L,40,162,"40, 162",-40,,520635.5574,3705088.578
93,11/20/2019 13:28,11/20/2019 13:58,11/20/2019 13:48,11/20/2019,13:48:11,2019,11,13,,Interval,B,218,275,"218, 275",-218,,520576.4374,3705126.039
93,11/20/2019 13:28,11/20/2019 13:58,11/20/2019 13:48,11/20/2019,13:48:11,2019,11,13,,Interval,G,311,253,"311, 253",-311,,520545.5719,3705118.709
93,11/20/2019 13:28,11/20/2019 13:58,11/20/2019 13:48,11/20/2019,13:48:11,2019,11,13,,Interval,L,186,239,"186, 239",-186,,520587.0702,3705114.097
93,11/20/2019 13:28,11/20/2019 13:58,11/20/2019 13:58,11/20/2019,13:58:11,2019,11,13,,Interval,B,334,269,"334, 269",-334,,520537.9324,3705124.014
93,11/20/2019 13:28,11/20/2019 13:58,11/20/2019 13:58,11/20/2019,13:58:11,2019,11,13,,Interval,G,279,268,"279, 268",-279,,520556.1902,3705123.697
93,11/20/2019 13:28,11/20/2019 13:58,11/20/2019 13:58,11/20/2019,13:58:11,2019,11,13,,Interval,L,121,212,"121, 212",-121,,520608.6549,3705105.153
106,11/20/2019 13:59,11/20/2019 14:12,11/20/2019 14:09,11/20/2019,14:09:30,2019,11,14,,Interval,B,374,266,"374, 266",-374,,520524.6551,3705123.006
106,11/20/2019 13:59,11/20/2019 14:12,11/20/2019 14:09,11/20/2019,14:09:30,2019,11,14,,Interval,G,235,271,"235, 271",-235,,520570.7953,3705124.706
106,11/20/2019 13:59,11/20/2019 14:12,11/20/2019 14:09,11/20/2019,14:09:30,2019,11,14,,Interval,L,136,200,"136, 200",-136,,520603.679,3705101.165
112,11/20/2019 14:30,11/20/2019 15:00,11/20/2019 14:40,11/20/2019,14:40:13,2019,11,14,,Interval,B,571,132,"571, 132",-571,,520459.2984,3705078.468
112,11/20/2019 14:30,11/20/2019 15:00,11/20/2019 14:40,11/20/2019,14:40:13,2019,11,14,,Interval,G,469,44,"469, 44",-469,,520493.1828,3705049.286
112,11/20/2019 14:30,11/20/2019 15:00,11/20/2019 14:40,11/20/2019,14:40:13,2019,11,14,,Interval,L,23,137,"23, 137",-23,,520641.2078,3705080.284
112,11/20/2019 14:30,11/20/2019 15:00,11/20/2019 14:50,11/20/2019,14:50:13,2019,11,14,,Interval,G,126,98,"126, 98",-126,,520607.0276,3705067.309
112,11/20/2019 14:30,11/20/2019 15:00,11/20/2019 14:50,11/20/2019,14:50:13,2019,11,14,,Interval,L,180,72,"180, 72",-180,,520589.1095,3705058.663
112,11/20/2019 14:30,11/20/2019 15:00,11/20/2019 15:00,11/20/2019,15:00:13,2019,11,15,,Interval,B,380,89,"380, 89",-380,,520522.7138,3705064.249
112,11/20/2019 14:30,11/20/2019 15:00,11/20/2019 15:00,11/20/2019,15:00:13,2019,11,15,,Interval,G,57,179,"57, 179",-57,,520629.9093,3705094.217
112,11/20/2019 14:30,11/20/2019 15:00,11/20/2019 15:00,11/20/2019,15:00:13,2019,11,15,,Interval,L,16,153,"16, 153",-16,,520643.5269,3705085.598
125,11/20/2019 15:07,11/20/2019 15:17,11/20/2019 15:17,11/20/2019,15:17:10,2019,11,15,1 interval session,Interval,B,17,148,"17, 148",-17,,520643.1963,3705083.938
125,11/20/2019 15:07,11/20/2019 15:17,11/20/2019 15:17,11/20/2019,15:17:10,2019,11,15,1 interval session,Interval,G,33,155,"33, 155",-33,,520637.8831,3705086.257
125,11/20/2019 15:07,11/20/2019 15:17,11/20/2019 15:17,11/20/2019,15:17:10,2019,11,15,1 interval session,Interval,L,30,141,"30, 141",-30,,520638.8829,3705081.61
126,11/21/2019 8:58,11/21/2019 9:28,11/21/2019 9:08,11/21/2019,9:08:46,2019,11,9,,Interval,G,377,251,"377, 251",-377,,520523.6635,3705118.026
126,11/21/2019 8:58,11/21/2019 9:28,11/21/2019 9:08,11/21/2019,9:08:46,2019,11,9,,Interval,L,204,269,"204, 269",-204,,520581.0864,3705124.051
126,11/21/2019 8:58,11/21/2019 9:28,11/21/2019 9:18,11/21/2019,9:18:46,2019,11,9,,Interval,G,356,264,"356, 264",-356,,520530.6309,3705122.348
126,11/21/2019 8:58,11/21/2019 9:28,11/21/2019 9:18,11/21/2019,9:18:46,2019,11,9,,Interval,L,196,266,"196, 266",-196,,520583.7429,3705123.057
126,11/21/2019 8:58,11/21/2019 9:28,11/21/2019 9:28,11/21/2019,9:28:46,2019,11,9,,Interval,G,252,100,"252, 100",-252,,520565.2008,3705067.937
126,11/21/2019 8:58,11/21/2019 9:28,11/21/2019 9:28,11/21/2019,9:28:46,2019,11,9,,Interval,L,194,60,"194, 60",-194,,520584.4656,3705054.675
127,11/21/2019 9:29,11/21/2019 9:59,11/21/2019 9:39,11/21/2019,9:39:26,2019,11,9,,Interval,G,230,203,"230, 203",-230,,520572.4745,3705102.134
127,11/21/2019 9:29,11/21/2019 9:59,11/21/2019 9:39,11/21/2019,9:39:26,2019,11,9,,Interval,L,180,240,"180, 240",-180,,520589.0616,3705114.431
127,11/21/2019 9:29,11/21/2019 9:59,11/21/2019 9:49,11/21/2019,9:49:26,2019,11,9,,Interval,G,384,183,"384, 183",-384,,520521.3592,3705095.451
127,11/21/2019 9:29,11/21/2019 9:59,11/21/2019 9:49,11/21/2019,9:49:26,2019,11,9,,Interval,L,382,251,"382, 251",-382,,520522.0038,3705118.025
127,11/21/2019 9:29,11/21/2019 9:59,11/21/2019 9:59,11/21/2019,9:59:26,2019,11,9,,Interval,G,472,209,"472, 209",-472,,520492.1399,3705104.057
127,11/21/2019 9:29,11/21/2019 9:59,11/21/2019 9:59,11/21/2019,9:59:26,2019,11,9,,Interval,L,380,253,"380, 253",-380,,520522.6671,3705118.689
128,11/21/2019 10:00,11/21/2019 10:19,11/21/2019 10:10,11/21/2019,10:10:17,2019,11,10,1 interval session,Interval,G,385,113,"385, 113",-385,,520521.0472,3705072.214
128,11/21/2019 10:00,11/21/2019 10:19,11/21/2019 10:10,11/21/2019,10:10:17,2019,11,10,1 interval session,Interval,L,333,230,"333, 230",-333,,520538.2755,3705111.068
129,11/21/2019 10:22,11/21/2019 10:52,11/21/2019 10:32,11/21/2019,10:32:54,2019,11,10,,Interval,B,385,246,"385, 246",-385,,520521.0093,3705116.364
129,11/21/2019 10:22,11/21/2019 10:52,11/21/2019 10:32,11/21/2019,10:32:54,2019,11,10,,Interval,G,369,249,"369, 249",-369,,520526.3197,3705117.365
129,11/21/2019 10:22,11/21/2019 10:52,11/21/2019 10:32,11/21/2019,10:32:54,2019,11,10,,Interval,L,250,134,"250, 134",-250,,520565.855,3705079.224
129,11/21/2019 10:22,11/21/2019 10:52,11/21/2019 10:42,11/21/2019,10:42:54,2019,11,10,,Interval,B,463,207,"463, 207",-463,,520495.128,3705103.396
129,11/21/2019 10:22,11/21/2019 10:52,11/21/2019 10:42,11/21/2019,10:42:54,2019,11,10,,Interval,G,336,99,"336, 99",-336,,520537.317,3705067.581
129,11/21/2019 10:22,11/21/2019 10:52,11/21/2019 10:42,11/21/2019,10:42:54,2019,11,10,,Interval,L,174,64,"174, 64",-174,,520591.1035,3705056.009
129,11/21/2019 10:22,11/21/2019 10:52,11/21/2019 10:52,11/21/2019,10:52:54,2019,11,10,,Interval,B,463,138,"463, 138",-463,,520495.1477,3705080.491
129,11/21/2019 10:22,11/21/2019 10:52,11/21/2019 10:52,11/21/2019,10:52:54,2019,11,10,,Interval,G,458,54,"458, 54",-458,,520496.8314,3705052.608
129,11/21/2019 10:22,11/21/2019 10:52,11/21/2019 10:52,11/21/2019,10:52:54,2019,11,10,,Interval,L,506,59,"506, 59",-506,,520480.8962,3705054.254
130,11/21/2019 11:55,11/21/2019 12:25,11/21/2019 12:05,11/21/2019,12:05:06,2019,11,12,,Interval,B,239,92,"239, 92",-239,,520569.5185,3705065.285
130,11/21/2019 11:55,11/21/2019 12:25,11/21/2019 12:05,11/21/2019,12:05:06,2019,11,12,,Interval,G,210,71,"210, 71",-210,,520579.1512,3705058.322
130,11/21/2019 11:55,11/21/2019 12:25,11/21/2019 12:05,11/21/2019,12:05:06,2019,11,12,,Interval,L,144,96,"144, 96",-144,,520601.053,3705066.64
130,11/21/2019 11:55,11/21/2019 12:25,11/21/2019 12:15,11/21/2019,12:15:06,2019,11,12,,Interval,B,127,95,"127, 95",-127,,520606.6965,3705066.313
130,11/21/2019 11:55,11/21/2019 12:25,11/21/2019 12:15,11/21/2019,12:15:06,2019,11,12,,Interval,G,55,84,"55, 84",-55,,520630.6003,3705062.682
130,11/21/2019 11:55,11/21/2019 12:25,11/21/2019 12:15,11/21/2019,12:15:06,2019,11,12,,Interval,L,234,246,"234, 246",-234,,520571.1344,3705116.407
130,11/21/2019 11:55,11/21/2019 12:25,11/21/2019 12:25,11/21/2019,12:25:06,2019,11,12,,Interval,B,24,118,"24, 118",-24,,520640.8812,3705073.977
130,11/21/2019 11:55,11/21/2019 12:25,11/21/2019 12:25,11/21/2019,12:25:06,2019,11,12,,Interval,G,17,145,"17, 145",-17,,520643.1972,3705082.942
130,11/21/2019 11:55,11/21/2019 12:25,11/21/2019 12:25,11/21/2019,12:25:06,2019,11,12,,Interval,L,15,161,"15, 161",-15,,520643.8565,3705088.254
131,11/21/2019 12:26,11/21/2019 12:56,11/21/2019 12:36,11/21/2019,12:36:58,2019,11,12,,Interval,B,49,167,"49, 167",-49,,520632.5684,3705090.236
131,11/21/2019 12:26,11/21/2019 12:56,11/21/2019 12:36,11/21/2019,12:36:58,2019,11,12,,Interval,G,35,160,"35, 160",-35,,520637.2177,3705087.916
131,11/21/2019 12:26,11/21/2019 12:56,11/21/2019 12:36,11/21/2019,12:36:58,2019,11,12,,Interval,L,19,148,"19, 148",-19,,520642.5324,3705083.937
131,11/21/2019 12:26,11/21/2019 12:56,11/21/2019 12:46,11/21/2019,12:46:58,2019,11,12,,Interval,B,33,160,"33, 160",-33,,520637.8817,3705087.917
131,11/21/2019 12:26,11/21/2019 12:56,11/21/2019 12:46,11/21/2019,12:46:58,2019,11,12,,Interval,G,20,129,"20, 129",-20,,520642.2059,3705077.63
131,11/21/2019 12:26,11/21/2019 12:56,11/21/2019 12:46,11/21/2019,12:46:58,2019,11,12,,Interval,L,50,84,"50, 84",-50,,520632.2601,3705062.683
131,11/21/2019 12:26,11/21/2019 12:56,11/21/2019 12:56,11/21/2019,12:56:58,2019,11,12,,Interval,B,13,132,"13, 132",-13,,520644.5287,3705078.628
131,11/21/2019 12:26,11/21/2019 12:56,11/21/2019 12:56,11/21/2019,12:56:58,2019,11,12,,Interval,G,49,99,"49, 99",-49,,520632.5878,3705067.663
131,11/21/2019 12:26,11/21/2019 12:56,11/21/2019 12:56,11/21/2019,12:56:58,2019,11,12,,Interval,L,15,150,"15, 150",-15,,520643.8597,3705084.602
132,11/21/2019 15:09,11/21/2019 15:25,11/21/2019 15:19,11/21/2019,15:19:30,2019,11,15,1 interval session,Interval,B,21,153,"21, 153",-21,,520641.8671,3705085.596
132,11/21/2019 15:09,11/21/2019 15:25,11/21/2019 15:19,11/21/2019,15:19:30,2019,11,15,1 interval session,Interval,G,13,143,"13, 143",-13,,520644.5256,3705082.279
132,11/21/2019 15:09,11/21/2019 15:25,11/21/2019 15:19,11/21/2019,15:19:30,2019,11,15,1 interval session,Interval,L,35,151,"35, 151",-35,,520637.2203,3705084.928
133,11/21/2019 13:00,11/21/2019 13:30,11/21/2019 13:10,11/21/2019,13:10:00,2019,11,13,,Interval,B,18,152,"18, 152",-18,,520642.8632,3705085.265
133,11/21/2019 13:00,11/21/2019 13:30,11/21/2019 13:10,11/21/2019,13:10:00,2019,11,13,,Interval,G,178,239,"178, 239",-178,,520589.7258,3705114.1
133,11/21/2019 13:00,11/21/2019 13:30,11/21/2019 13:10,11/21/2019,13:10:00,2019,11,13,,Interval,L,198,267,"198, 267",-198,,520583.0787,3705123.389
133,11/21/2019 13:00,11/21/2019 13:30,11/21/2019 13:20,11/21/2019,13:20:00,2019,11,13,,Interval,B,151,194,"151, 194",-151,,520598.7014,3705099.169
133,11/21/2019 13:00,11/21/2019 13:30,11/21/2019 13:20,11/21/2019,13:20:00,2019,11,13,,Interval,G,468,205,"468, 205",-468,,520493.4688,3705102.73
133,11/21/2019 13:00,11/21/2019 13:30,11/21/2019 13:20,11/21/2019,13:20:00,2019,11,13,,Interval,L,225,242,"225, 242",-225,,520574.1231,3705115.082
133,11/21/2019 13:00,11/21/2019 13:30,11/21/2019 13:30,11/21/2019,13:30:00,2019,11,13,,Interval,B,236,268,"236, 268",-236,,520570.4642,3705123.71
133,11/21/2019 13:00,11/21/2019 13:30,11/21/2019 13:30,11/21/2019,13:30:00,2019,11,13,,Interval,G,137,199,"137, 199",-137,,520603.3473,3705100.833
133,11/21/2019 13:00,11/21/2019 13:30,11/21/2019 13:30,11/21/2019,13:30:00,2019,11,13,,Interval,L,291,237,"291, 237",-291,,520552.2156,3705113.403
134,11/21/2019 14:38,11/21/2019 15:08,11/21/2019 14:48,11/21/2019,14:48:30,2019,11,14,,Interval,B,56,110,"56, 110",-56,,520630.261,3705071.312
134,11/21/2019 14:38,11/21/2019 15:08,11/21/2019 14:48,11/21/2019,14:48:30,2019,11,14,,Interval,G,56,101,"56, 101",-56,,520630.2635,3705068.325
134,11/21/2019 14:38,11/21/2019 15:08,11/21/2019 14:48,11/21/2019,14:48:30,2019,11,14,,Interval,L,56,108,"56, 108",-56,,520630.2615,3705070.648
134,11/21/2019 14:38,11/21/2019 15:08,11/21/2019 14:58,11/21/2019,14:58:30,2019,11,14,,Interval,B,18,150,"18, 150",-18,,520642.8638,3705084.601
134,11/21/2019 14:38,11/21/2019 15:08,11/21/2019 14:58,11/21/2019,14:58:30,2019,11,14,,Interval,G,19,165,"19, 165",-19,,520642.5276,3705089.58
134,11/21/2019 14:38,11/21/2019 15:08,11/21/2019 14:58,11/21/2019,14:58:30,2019,11,14,,Interval,L,18,137,"18, 137",-18,,520642.8675,3705080.286
134,11/21/2019 14:38,11/21/2019 15:08,11/21/2019 15:08,11/21/2019,15:08:30,2019,11,15,,Interval,B,18,157,"18, 157",-18,,520642.8618,3705086.925
134,11/21/2019 14:38,11/21/2019 15:08,11/21/2019 15:08,11/21/2019,15:08:30,2019,11,15,,Interval,G,18,146,"18, 146",-18,,520642.865,3705083.273
134,11/21/2019 14:38,11/21/2019 15:08,11/21/2019 15:08,11/21/2019,15:08:30,2019,11,15,,Interval,L,26,173,"26, 173",-26,,520640.2016,3705092.234
135,11/22/2019 9:09,11/22/2019 9:39,11/22/2019 9:19,11/22/2019,9:19:17,2019,11,9,No B,Interval,G,389,241,"389, 241",-389,,520519.6829,3705114.703
135,11/22/2019 9:09,11/22/2019 9:39,11/22/2019 9:19,11/22/2019,9:19:17,2019,11,9,No B,Interval,L,44,120,"44, 120",-44,,520634.2416,3705074.635
135,11/22/2019 9:09,11/22/2019 9:39,11/22/2019 9:29,11/22/2019,9:29:17,2019,11,9,No B,Interval,G,344,102,"344, 102",-344,,520534.6605,3705068.575
135,11/22/2019 9:09,11/22/2019 9:39,11/22/2019 9:29,11/22/2019,9:29:17,2019,11,9,No B,Interval,L,15,118,"15, 118",-15,,520643.8688,3705073.98
135,11/22/2019 9:09,11/22/2019 9:39,11/22/2019 9:39,11/22/2019,9:39:17,2019,11,9,No B,Interval,G,353,153,"353, 153",-353,,520531.6584,3705085.502
135,11/22/2019 9:09,11/22/2019 9:39,11/22/2019 9:39,11/22/2019,9:39:17,2019,11,9,No B,Interval,L,258,221,"258, 221",-258,,520563.1746,3705108.102
136,11/22/2019 11:05,11/22/2019 11:35,11/22/2019 11:15,11/22/2019,11:15:38,2019,11,11,,Interval,B,510,70,"510, 70",-510,,520479.5652,3705057.905
136,11/22/2019 11:05,11/22/2019 11:35,11/22/2019 11:15,11/22/2019,11:15:38,2019,11,11,,Interval,G,334,159,"334, 159",-334,,520537.9638,3705087.499
136,11/22/2019 11:05,11/22/2019 11:35,11/22/2019 11:15,11/22/2019,11:15:38,2019,11,11,,Interval,L,355,112,"355, 112",-355,,520531.0061,3705071.891
136,11/22/2019 11:05,11/22/2019 11:35,11/22/2019 11:25,11/22/2019,11:25:38,2019,11,11,,Interval,B,499,96,"499, 96",-499,,520483.2093,3705066.539
136,11/22/2019 11:05,11/22/2019 11:35,11/22/2019 11:25,11/22/2019,11:25:38,2019,11,11,,Interval,G,254,126,"254, 126",-254,,520564.5295,3705076.567
136,11/22/2019 11:05,11/22/2019 11:35,11/22/2019 11:25,11/22/2019,11:25:38,2019,11,11,,Interval,L,27,83,"27, 83",-27,,520639.8953,3705062.358
136,11/22/2019 11:05,11/22/2019 11:35,11/22/2019 11:35,11/22/2019,11:35:38,2019,11,11,,Interval,B,513,66,"513, 66",-513,,520478.5705,3705056.576
136,11/22/2019 11:05,11/22/2019 11:35,11/22/2019 11:35,11/22/2019,11:35:38,2019,11,11,,Interval,G,104,93,"104, 93",-104,,520614.332,3705065.655
136,11/22/2019 11:05,11/22/2019 11:35,11/22/2019 11:35,11/22/2019,11:35:38,2019,11,11,,Interval,L,30,116,"30, 116",-30,,520638.8901,3705073.311
137,11/22/2019 9:39,11/22/2019 9:55,11/22/2019 9:49,11/22/2019,9:49:58,2019,11,9,1 interval session,Interval,G,20,79,"20, 79",-20,,520642.2201,3705061.032
137,11/22/2019 9:39,11/22/2019 9:55,11/22/2019 9:49,11/22/2019,9:49:58,2019,11,9,1 interval session,Interval,L,13,116,"13, 116",-13,,520644.5333,3705073.316
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:13,11/22/2019,10:13:41,2019,11,10,,Interval,B,326,202,"326, 202",-326,,520540.6072,3705101.775
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:13,11/22/2019,10:13:41,2019,11,10,,Interval,G,443,202,"443, 202",-443,,520501.7685,3705101.742
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:13,11/22/2019,10:13:41,2019,11,10,,Interval,L,291,229,"291, 229",-291,,520552.2178,3705110.748
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:23,11/22/2019,10:23:41,2019,11,10,,Interval,B,496,77,"496, 77",-496,,520484.2106,3705060.232
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:23,11/22/2019,10:23:41,2019,11,10,,Interval,G,521,106,"521, 106",-521,,520475.9035,3705069.852
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:23,11/22/2019,10:23:41,2019,11,10,,Interval,L,482,93,"482, 93",-482,,520488.8534,3705065.548
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:33,11/22/2019,10:33:41,2019,11,10,,Interval,B,475,208,"475, 208",-475,,520491.1443,3705103.724
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:33,11/22/2019,10:33:41,2019,11,10,,Interval,G,513,68,"513, 68",-513,,520478.5699,3705057.24
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:33,11/22/2019,10:33:41,2019,11,10,,Interval,L,461,63,"461, 63",-461,,520495.833,3705055.595
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 10:44,11/22/2019,10:44:47,2019,11,10,,Interval,B,367,273,"367, 273",-367,,520526.9768,3705125.332
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 10:44,11/22/2019,10:44:47,2019,11,10,,Interval,G,218,277,"218, 277",-218,,520576.4368,3705126.702
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 10:44,11/22/2019,10:44:47,2019,11,10,,Interval,L,217,264,"217, 264",-217,,520576.7725,3705122.387
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 10:54,11/22/2019,10:54:47,2019,11,10,,Interval,B,434,212,"434, 212",-434,,520504.7533,3705105.064
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 10:54,11/22/2019,10:54:47,2019,11,10,,Interval,G,456,205,"456, 205",-456,,520497.4523,3705102.734
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 10:54,11/22/2019,10:54:47,2019,11,10,,Interval,L,413,221,"413, 221",-413,,520511.7217,3705108.057
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 11:04,11/22/2019,11:04:47,2019,11,11,,Interval,B,468,179,"468, 179",-468,,520493.4762,3705094.1
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 11:04,11/22/2019,11:04:47,2019,11,11,,Interval,G,418,210,"418, 210",-418,,520510.0651,3705104.405
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 11:04,11/22/2019,11:04:47,2019,11,11,,Interval,L,451,142,"451, 142",-451,,520499.13,3705081.822
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 11:46,11/22/2019,11:46:31,2019,11,11,,Interval,B,497,56,"497, 56",-497,,520483.8846,3705053.261
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 11:46,11/22/2019,11:46:31,2019,11,11,,Interval,G,384,85,"384, 85",-384,,520521.3872,3705062.92
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 11:46,11/22/2019,11:46:31,2019,11,11,,Interval,L,397,75,"397, 75",-397,,520517.0746,3705059.597
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 11:56,11/22/2019,11:56:31,2019,11,11,,Interval,B,404,63,"404, 63",-404,,520514.7544,3705055.611
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 11:56,11/22/2019,11:56:31,2019,11,11,,Interval,G,306,220,"306, 220",-306,,520547.2411,3705107.756
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 11:56,11/22/2019,11:56:31,2019,11,11,,Interval,L,237,213,"237, 213",-237,,520570.1479,3705105.452
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 12:06,11/22/2019,12:06:31,2019,11,12,,Interval,B,417,103,"417, 103",-417,,520510.4276,3705068.886
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 12:06,11/22/2019,12:06:31,2019,11,12,,Interval,G,380,252,"380, 252",-380,,520522.6674,3705118.357
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 12:06,11/22/2019,12:06:31,2019,11,12,,Interval,L,181,239,"181, 239",-181,,520588.7299,3705114.099
