Focal_Shar,ArcLongUTM,ArcLatUTM,DepthM,LongUTM,LatUTM
1205,630155.8292,4833423.176,4.571777,155.829213,423.1761
1205,630153.5899,4833429.289,3.047851,153.589934,429.28919
1205,630170.8041,4833435.449,3.047851,170.804104,435.44939
1205,630158.9224,4833418.313,3.047851,158.922416,418.31275
1205,630155.7018,4833425.862,3.047851,155.701819,425.86199
1205,630166.3131,4833421.491,3.047851,166.313113,421.49071
1205,630156.8111,4833423.95,4.571777,156.811065,423.95022
1205,630152.3266,4833424.189,3.047851,152.326559,424.1891
1205,630155.1108,4833440.069,4.571777,155.110771,440.06884
1205,630178.7546,4833446.343,4.571777,178.754572,446.34334
1205,630160.7276,4833419.818,4.571777,160.727581,419.81835
1205,630155.8877,4833425.487,3.047851,155.887696,425.48696
1205,630153.2379,4833423.329,4.571777,153.237897,423.32916
1205,630153.0219,4833437.722,4.571777,153.021877,437.72189
1205,630175.3804,4833436.765,3.047851,175.380447,436.7653
1205,630159.3553,4833443.251,3.047851,159.355262,443.25061
1205,630159.2302,4833417.801,4.571777,159.230205,417.80051
1205,630157.8044,4833421.837,4.571777,157.804414,421.83726
1205,630155.9527,4833429.67,3.047851,155.95273,429.66969
1205,630159.3275,4833429.132,3.047851,159.327456,429.13232
1205,630158.4621,4833418.444,3.047851,158.462101,418.44396
1205,630156.8373,4833419.112,3.047851,156.837332,419.11201
1205,630154.1804,4833425.198,3.047851,154.180382,425.19775
1205,630159.1957,4833426.462,4.571777,159.195718,426.46173
1205,630160.0841,4833419.05,3.047851,160.08413,419.05025
1205,630156.424,4833424.441,4.571777,156.424006,424.44115
1205,630158.0718,4833417.999,3.047851,158.071766,417.99895
1205,630163.566,4833420.327,4.571777,163.565997,420.32679
1205,630164.017,4833419.598,4.571777,164.017021,419.59805
1205,630156.5968,4833420.322,4.571777,156.596782,420.32238
1205,630156.8587,4833419.033,3.047851,156.858654,419.03274
1205,630155.5706,4833425.402,4.571777,155.570616,425.40168
1205,630156.9199,4833420.069,4.571777,156.919877,420.06926
1205,630157.2938,4833428.16,4.571777,157.293771,428.16029
1205,630169.5451,4833423.38,3.047851,169.545139,423.38009
1205,630164.0323,4833419.857,3.047851,164.032327,419.85718
801,630156.7028,4833430.041,4.571777,156.702788,430.04145
801,630153.8233,4833436.322,4.571777,153.823334,436.32237
801,630162.9793,4833439.89,3.047851,162.979294,439.89012
801,630156.5869,4833429.84,3.047851,156.586891,429.84027
801,630154.5259,4833429.286,3.047851,154.525869,429.28591
801,630157.349,4833429.535,3.047851,157.348979,429.53522
801,630155.9948,4833439.627,4.571777,155.994772,439.62658
801,630162.3763,4833430.122,3.047851,162.376346,430.12239
801,630152.7431,4833432.122,4.571777,152.743095,432.12159
801,630169.4883,4833427.7,4.571777,169.488261,427.70004
801,630156.3873,4833436.587,4.571777,156.387313,436.58698
801,630176.0911,4833438.232,4.571777,176.091137,438.23153
801,630154.2279,4833432.606,4.571777,154.227905,432.60596
801,630173.9547,4833440.802,4.571777,173.954655,440.80206
801,630154.4411,4833431.813,3.047851,154.441118,431.81326
801,630173.7436,4833438.11,3.047851,173.743647,438.11015
801,630155.6635,4833431.377,3.047851,155.663522,431.37701
801,630172.2424,4833445.272,4.571777,172.242396,445.27179
801,630166.9325,4833423.612,3.047851,166.932502,423.61242
801,630158.233,4833429.093,4.571777,158.232981,429.09295
801,630164.6867,4833427.854,4.571777,164.686674,427.85363
801,630160.5608,4833435.924,4.571777,160.560754,435.92441
801,630159.4969,4833436.403,4.571777,159.496891,436.40331
801,630160.8943,4833428.364,4.571777,160.894276,428.36368
801,630162.4152,4833426.818,4.571777,162.415178,426.81764
801,630161.9855,4833427.467,4.571777,161.985476,427.46711
801,630158.2963,4833438.971,4.571777,158.296345,438.97056
801,630166.3704,4833444.032,4.571777,166.370395,444.03241
801,630153.5385,4833431.06,4.571777,153.538536,431.06046
801,630150.6214,4833432.741,3.047851,150.621384,432.74098
801,630153.2898,4833436.094,3.047851,153.289765,436.09385
801,630152.9924,4833429.298,3.047851,152.992401,429.29848
801,630155.2196,4833436.188,4.571777,155.219583,436.18789
801,630156.465,4833429.977,3.047851,156.464978,429.97748
801,630150.505,4833430.33,3.047851,150.504952,430.32952
801,630151.395,4833429.549,3.047851,151.394969,429.54885
801,630155.2803,4833435.014,3.047851,155.280272,435.01414
801,630154.0535,4833430.094,3.047851,154.053524,430.09392
801,630152.3566,4833434.823,3.047851,152.35657,434.82278
801,630150.798,4833431.768,4.571777,150.797971,431.76841
801,630151.1664,4833430.082,4.571777,151.166449,430.08242
801,630152.1521,4833434.003,4.571777,152.152112,434.00275
801,630151.7334,4833429.555,4.571777,151.73337,429.55487
801,630152.6977,4833433.554,4.571777,152.697712,433.55446
801,630151.5294,4833430.945,4.571777,151.529447,430.9451
801,630151.4474,4833432.198,4.571777,151.447437,432.19812
801,630152.0269,4833433.204,4.571777,152.026924,433.20403
801,630151.4841,4833432.378,4.571777,151.484064,432.37798
801,630153.9682,4833430.411,4.571777,153.968238,430.411
801,630158.3948,4833430.072,4.571777,158.394796,430.07153
801,630164.7643,4833433.57,4.571777,164.764273,433.56983
801,630162.6442,4833428.494,4.571777,162.644233,428.49435
801,630157.5173,4833432.386,4.571777,157.517345,432.38566
801,630163.8398,4833430.686,4.571777,163.839834,430.68604
801,630160.3274,4833428.891,4.571777,160.327355,428.89123
801,630159.9414,4833433.803,4.571777,159.941365,433.8027
801,630154.7003,4833431.798,4.571777,154.70025,431.79796
801,630161.4251,4833429.867,4.571777,161.425105,429.86653
801,630156.0697,4833434.291,4.571777,156.069697,434.29142
801,630167.5671,4833438.319,4.571777,167.567132,438.31895
801,630171.8083,4833440.565,4.571777,171.808348,440.56478
801,630167.0811,4833445.499,3.047851,167.081086,445.49864
801,630170.0108,4833445.352,4.571777,170.010803,445.3516
801,630164.6472,4833441.274,4.571777,164.64724,441.2738
801,630170.2935,4833441.772,4.571777,170.293461,441.77241
801,630158.1564,4833440.123,3.047851,158.156386,440.12298
801,630163.4533,4833433.387,4.571777,163.453309,433.38723
801,630151.77,4833429.735,3.047851,151.769998,429.73473
801,630154.7866,4833435.901,3.047851,154.786605,435.90142
801,630159.6697,4833432.285,3.047851,159.669668,432.28454
801,630155.7674,4833432.255,3.047851,155.767388,432.255
801,630155.8106,4833434.307,3.047851,155.810566,434.30673
801,630155.4957,4833430.737,3.047851,155.495691,430.73683
801,630150.957,4833434.021,3.047851,150.957046,434.02133
801,630158.1182,4833433.312,3.047851,158.118153,433.31231
801,630157.1155,4833434.828,3.047851,157.115514,434.82773
801,630160.1704,4833435.479,3.047851,160.17042,435.4794
801,630158.8655,4833434.958,3.047851,158.865471,434.9584
801,630159.1536,4833428.831,3.047851,159.15361,428.83054
801,630155.517,4833430.658,3.047851,155.517012,430.65756
801,630157.1188,4833435.764,3.047851,157.118789,435.76366
801,630152.5113,4833431.719,3.047851,152.5113,431.71922
801,630158.508,4833431.547,3.047851,158.507953,431.54705
801,630159.6451,4833431.428,3.047851,159.645071,431.42787
801,630162.9312,4833430.272,3.047851,162.931236,430.27164
801,630164.0388,4833434.055,3.047851,164.038812,434.05475
801,630163.7497,4833423.436,4.571777,163.749669,423.43637
801,630162.3681,4833433.945,3.047851,162.368125,433.9454
801,630155.2912,4833429.917,3.047851,155.291233,429.9168
801,630156.3163,4833432.743,3.047851,156.316263,432.74265
801,630154.0147,4833433.399,3.047851,154.014691,433.39866
801,630153.0815,4833432.128,3.047851,153.081497,432.1276
801,630154.0787,4833433.161,4.571777,154.078655,433.16085
801,630160.2803,4833436.019,3.047851,160.280302,436.01899
801,630162.0379,4833430.116,3.047851,162.037944,430.11637
801,630160.007,4833427.87,3.047851,160.006999,427.87001
801,630152.42,4833432.375,3.047851,152.419999,432.3747
801,630153.2253,4833434.121,3.047851,153.225266,434.12138
801,630151.2714,4833435.381,3.047851,151.271386,435.38095
801,630151.7033,4833431.247,3.047851,151.703293,431.24688
801,630156.9756,4833435.98,3.047851,156.975555,435.98015
801,630153.7643,4833431.801,3.047851,153.764315,431.80123
801,630160.2607,4833430.403,3.047851,160.260651,430.40338
801,630163.3527,4833433.445,4.571777,163.352718,433.44518
801,630166.043,4833426.603,4.571777,166.04302,426.60336
801,630163.3893,4833433.625,4.571777,163.389345,433.62504
801,630160.4503,4833433.175,3.047851,160.450338,433.17455
801,630159.3428,4833429.391,3.047851,159.342762,429.39145
801,630157.8229,4833435.358,3.047851,157.822929,435.35802
801,630151.3769,4833430.564,3.047851,151.376923,430.56406
801,630150.3229,4833433.851,4.571777,150.322885,433.85076
801,630155.8095,4833429.886,3.047851,155.809496,429.88618
801,630151.0232,4833430.299,3.047851,151.023215,430.29891
801,630153.9688,4833432.621,3.047851,153.968773,432.62127
801,630154.6511,4833430.085,3.047851,154.651057,430.08463
801,630151.2769,4833432.832,3.047851,151.276866,432.83228
801,630156.0812,4833431.404,3.047851,156.081193,431.40435
801,630150.371,4833431.144,3.047851,150.371008,431.14354
801,630159.0869,4833430.343,4.571777,159.086906,430.34269
801,630165.7456,4833432.134,4.571777,165.745591,432.13368
801,630158.093,4833442.571,4.571777,158.092956,442.57106
801,630171.9336,4833429.038,4.571777,171.933602,429.03781
801,630152.1111,4833428.466,3.047851,152.11114,428.46641
801,630173.6469,4833428.989,4.571777,173.646931,428.98861
801,630153.2225,4833435.396,4.571777,153.222525,435.39572
801,630171.1447,4833431.971,4.571777,171.144711,431.9708
801,630164.5156,4833426.278,4.571777,164.515568,426.27752
801,630163.1521,4833423.446,4.571777,163.152136,423.44566
801,630159.7845,4833428.065,4.571777,159.784495,428.06518
801,630160.178,4833441.772,4.571777,160.17804,441.77181
801,630167.8537,4833425.56,4.571777,167.853666,425.56028
801,630159.1295,4833442.51,4.571777,159.129483,442.50984
801,630161.5043,4833442.214,4.571777,161.504309,442.21355
801,630172.454,4833437.848,4.571777,172.454005,437.84828
801,630167.893,4833424.466,4.571777,167.893034,424.46581
801,630159.7511,4833441.147,4.571777,159.751077,441.14694
801,630171.6449,4833432.955,4.571777,171.644928,432.95539
801,630165.0726,4833435.268,4.571777,165.072598,435.26786
801,630161.2529,4833436.196,4.571777,161.252864,436.19557
801,630160.0048,4833431.355,4.571777,160.004794,431.35462
801,630158.6643,4833435.074,3.047851,158.664288,435.0743
801,630160.4684,4833432.159,3.047851,160.468384,432.15935
801,630154.2492,4833432.527,3.047851,154.249226,432.52669
801,630153.0028,4833434.317,3.047851,153.002761,434.31655
801,630157.5381,4833430.096,3.047851,157.538132,430.09612
801,630152.4266,4833434.247,3.047851,152.42655,434.24657
801,630153.3931,4833434.762,3.047851,153.393096,434.76156
801,630160.505,4833432.339,3.047851,160.505011,432.33921
801,630155.4055,4833435.813,3.047851,155.40546,435.81286
801,630156.0293,4833430.965,3.047851,156.02926,430.96535
801,630158.3489,4833429.294,3.047851,158.348878,429.29413
801,630162.0407,4833428.842,3.047851,162.040684,428.84204
801,630160.8615,4833431.33,3.047851,160.861459,431.33002
801,630152.3598,4833435.759,3.047851,152.359845,435.75872
801,630155.868,4833432.197,3.047851,155.86798,432.19705
801,630151.8842,4833435.631,3.047851,151.884225,435.63079
801,630153.0203,4833431.091,3.047851,153.020273,431.09108
801,630157.361,4833428.858,3.047851,157.36101,428.85841
801,630155.2743,4833435.353,3.047851,155.274257,435.35254
801,630160.2546,4833430.742,3.047851,160.254635,430.74178
801,630153.7971,4833428.835,3.047851,153.797132,428.83489
801,630153.2865,4833435.158,3.047851,153.28649,435.15791
801,630159.2919,4833433.373,3.047851,159.291898,433.373
801,630161.3606,4833427.894,3.047851,161.360606,427.89407
801,630166.7067,4833435.197,3.047851,166.706657,435.19734
801,630158.7528,4833435.693,3.047851,158.752849,435.69315
801,630153.7463,4833432.816,3.047851,153.746269,432.81644
801,630160.0179,4833435.098,4.571777,160.017895,435.09836
801,630177.4284,4833433.576,4.571777,177.428368,433.57592
801,630170.5067,4833440.98,3.047851,170.506675,440.97971
801,630168.204,4833437.215,3.047851,168.204033,437.21519
801,630169.7151,4833432.861,4.571777,169.71511,432.86135
801,630160.7418,4833427.983,4.571777,160.741751,427.98263
801,630155.4656,4833432.429,4.571777,155.465614,432.42884
801,630153.6058,4833431.759,3.047851,153.605775,431.75859
801,630158.7862,4833434.937,4.571777,158.786201,434.93708
801,630165.8309,4833431.817,4.571777,165.830877,431.8166
801,630168.1412,4833429.548,4.571777,168.141204,429.54785
801,630172.5546,4833437.79,4.571777,172.554596,437.79033
801,630169.3538,4833426.304,4.571777,169.353782,426.30379
801,630159.2624,4833437.275,4.571777,159.262356,437.27528
801,630168.2926,4833437.834,4.571777,168.292594,437.83404
801,630159.4865,4833431.385,3.047851,159.486531,431.38523
801,630159.5204,4833432.839,4.571777,159.520418,432.83943
801,630171.0414,4833433.303,4.571777,171.04138,433.30308
801,630167.0959,4833431.222,4.571777,167.095922,431.22181
801,630166.9969,4833437.911,4.571777,166.996936,437.91057
801,630157.7683,4833436.193,3.047851,157.768256,436.19337
801,630161.769,4833427.324,3.047851,161.768987,427.32388
801,630164.1269,4833420.138,4.571777,164.126903,420.13764
801,630153.5992,4833429.887,3.047851,153.599225,429.88672
801,630152.5545,4833433.771,3.047851,152.554478,433.77095
801,630158.2526,4833434.709,3.047851,158.252632,434.70856
801,630157.8322,4833435.956,3.047851,157.83222,435.95556
801,630158.7124,4833432.367,3.047851,158.712411,432.36708
801,630162.4518,4833426.998,3.047851,162.451806,426.9975
801,630154.9528,4833429.911,3.047851,154.952831,429.91078
801,630152.6119,4833431.661,3.047851,152.611892,431.66127
801,630151.6399,4833433.695,3.047851,151.639864,433.69496
801,630161.6301,4833432.897,3.047851,161.630098,432.89684
801,630159.6051,4833442.638,4.571777,159.605103,442.63777
801,630162.2949,4833433.586,3.047851,162.29487,433.58568
801,630152.9891,4833428.363,3.047851,152.989126,428.36254
801,630156.3993,4833435.91,3.047851,156.399343,435.91017
801,630159.0355,4833432.114,3.047851,159.035507,432.11397
801,630152.9437,4833429.795,3.047851,152.943743,429.79542
801,630160.6001,4833434.83,3.047851,160.600122,434.82994
801,630164.4308,4833441.131,4.571777,164.430752,441.13057
801,630159.3192,4833432.955,3.047851,159.319235,432.95533
801,630153.515,4833434.624,3.047851,153.515009,434.62434
801,630157.197,4833431.364,3.047851,157.19699,431.36444
801,630161.0489,4833437.586,4.571777,161.048941,437.58581
801,630167.3747,4833436.822,4.571777,167.374705,436.82211
801,630170.1294,4833444.278,4.571777,170.129441,444.27844
801,630154.8249,4833430.386,4.571777,154.824903,430.3864
801,630171.3399,4833432.193,4.571777,171.339879,432.1933
801,630159.626,4833428.023,4.571777,159.625955,428.02253
801,630153.4975,4833437.85,4.571777,153.497498,437.84982
801,630163.4304,4833426.836,4.571777,163.430383,426.83569
801,630152.0455,4833434.399,4.571777,152.045505,434.3991
801,630170.522,4833428.913,4.571777,170.522047,428.91315
801,630161.05,4833442.006,4.571777,161.05001,442.00635
801,630171.8636,4833429.614,4.571777,171.863622,429.61402
801,630152.4358,4833434.844,4.571777,152.43584,434.84411
801,630160.9134,4833431.769,3.047851,160.913392,431.76901
801,630164.0049,4833432.601,3.047851,164.004925,432.60055
801,630166.014,4833432.716,4.571777,166.014013,432.71591
801,630162.8394,4833428.717,4.571777,162.8394,428.71685
801,630164.386,4833432.448,4.571777,164.385969,432.44802
801,630157.4326,4833434.913,3.047851,157.432595,434.91302
801,630154.2591,4833435.335,3.047851,154.259052,435.3345
801,630153.1854,4833433.006,3.047851,153.185363,433.00559
801,630151.0576,4833433.963,3.047851,151.057637,433.96338
801,630154.2607,4833429.64,3.047851,154.260722,429.63962
801,630162.9487,4833427.046,4.571777,162.948748,427.04616
801,630170.6986,4833440.266,4.571777,170.698567,440.26628
801,630165.8599,4833425.704,4.571777,165.859884,425.70405
801,630168.1226,4833440.678,4.571777,168.122558,440.67847
801,630161.3666,4833427.556,4.571777,161.366621,427.55567
801,630160.4219,4833441.497,4.571777,160.421865,441.49738
801,630169.8879,4833428.743,4.571777,169.887886,428.74258
801,630158.6812,4833441.964,4.571777,158.681199,441.96424
801,630171.1622,4833428.745,4.571777,171.162222,428.74532
801,630159.1109,4833441.315,4.571777,159.110902,441.31477
801,630156.7011,4833435.736,3.047851,156.701118,435.73633
801,630158.7764,4833432.129,3.047851,158.776376,432.12927
801,630156.0571,4833432.758,3.047851,156.057132,432.75795
801,630153.3718,4833434.841,3.047851,153.371775,434.84083
801,630155.2644,4833432.545,3.047851,155.264431,432.54474
801,630151.3162,4833431.738,4.571777,151.316234,431.7378
801,630156.9903,4833434.029,3.047851,156.990326,434.02901
801,630167.8104,4833435.834,3.047851,167.810423,435.83424
801,630159.1016,4833440.717,4.571777,159.101611,440.71724
801,630159.404,4833430.428,3.047851,159.403986,430.42797
801,630163.4626,4833433.985,3.047851,163.4626,433.98477
801,630160.1869,4833427.833,3.047851,160.186861,427.83338
801,630155.3984,4833431.731,3.047851,155.398375,431.73072
801,630160.2191,4833434.982,3.047851,160.219078,434.98246
801,630161.3819,4833427.815,3.047851,161.381927,427.8148
801,630158.3221,4833431.922,3.047851,158.322077,431.92207
801,630164.17,4833434.515,3.047851,164.170015,434.51506
801,630155.5105,4833428.786,3.047851,155.510462,428.78569
801,630162.7815,4833428.616,3.047851,162.781452,428.61626
801,630163.438,4833433.128,3.047851,163.438004,433.1281
801,630158.8349,4833434.44,3.047851,158.834859,434.44014
801,630159.0749,4833431.019,3.047851,159.074875,431.01949
801,630153.5085,4833432.752,3.047851,153.508459,432.75247
801,630158.444,4833431.785,3.047851,158.443989,431.78486
801,630155.968,4833429.929,3.047851,155.968036,429.92883
801,630156.3775,4833433.779,3.047851,156.377487,433.77917
801,630154.352,4833428.984,3.047851,154.352023,428.98414
801,630154.3411,4833434.081,3.047851,154.341062,434.08148
801,630159.0749,4833431.019,3.047851,159.074875,431.01949
801,630159.9102,4833431.074,3.047851,159.910218,431.07416
801,630159.1323,4833428.91,4.571777,159.132288,428.90981
801,630158.2717,4833438.114,4.571777,158.271748,438.11389
801,630161.5612,4833437.894,4.571777,161.561188,437.8936
801,630166.2234,4833428.777,4.571777,166.223417,428.777
801,630164.2963,4833439.734,4.571777,164.296273,439.73432
801,630161.7383,4833439.131,4.571777,161.73831,439.13131
801,630156.0888,4833437.697,4.571777,156.088814,437.69676
801,630157.8858,4833430.7,4.571777,157.885824,430.69967
801,630157.2281,4833434.093,4.571777,157.228137,434.09298
801,630165.5953,4833428.268,4.571777,165.595272,428.26803
801,630167.7388,4833429.78,4.571777,167.738839,429.77964
801,630151.5814,4833431.384,3.047851,151.581381,431.38409
801,630170.7314,4833437.3,4.571777,170.731385,437.29994
801,630167.6716,4833429.082,4.571777,167.671599,429.08152
801,630153.076,4833434.676,4.571777,153.076016,434.67627
801,630170.1082,4833432.032,4.571777,170.108185,432.03202
801,630158.1384,4833428.813,4.571777,158.138405,428.8125
801,630151.5021,4833431.363,3.047851,151.502111,431.36277
801,630167.068,4833441.755,4.571777,167.067985,441.7549
801,630167.8148,4833428.865,4.571777,167.814833,428.86503
801,630165.0027,4833423.518,4.571777,165.002684,423.51838
801,630159.5374,4833427.404,4.571777,159.537394,427.40368
801,630154.4602,4833435.219,4.571777,154.460235,435.2186
801,630150.213,4833433.311,4.571777,150.213003,433.31117
801,630160.6838,4833427.882,4.571777,160.683803,427.88204
801,630165.4663,4833424.323,4.571777,165.466274,424.32311
801,630164.6561,4833427.335,4.571777,164.656062,427.33537
801,630163.6053,4833431.558,4.571777,163.605299,431.55801
801,630165.7221,4833435.698,4.571777,165.722064,435.69756
801,630170.2804,4833425.703,4.571777,170.280426,425.70298
801,630164.2078,4833426.79,4.571777,164.207778,426.78977
801,630164.7768,4833435.103,4.571777,164.776839,435.1033
801,630171.4596,4833435.541,4.571777,171.459586,435.54069
801,630170.3564,4833424.788,4.571777,170.356421,424.78837
801,630160.3793,4833429.33,4.571777,160.379288,429.33022
801,630158.9387,4833435.318,4.571777,158.938726,435.31812
801,630170.101,4833440.276,4.571777,170.101034,440.27557
801,630173.1986,4833440.769,4.571777,173.198582,440.76871
801,630170.8959,4833437.004,4.571777,170.89594,437.00418
801,630171.9144,4833437.958,4.571777,171.91442,437.95816
801,630169.597,4833436.145,4.571777,169.597007,436.14477
801,630169.3078,4833437.852,4.571777,169.307799,437.85209
801,630166.283,4833435.508,4.571777,166.28297,435.50841
801,630167.6606,4833434.179,4.571777,167.660638,434.17886
801,630174.0667,4833437.857,4.571777,174.066743,437.85703
801,630167.2752,4833428.975,4.571777,167.275249,428.97491
801,630180.7605,4833433.197,4.571777,180.760451,433.19708
801,630180.5959,4833433.493,4.571777,180.595895,433.49284
801,630173.6485,4833435.619,4.571777,173.648536,435.61943
801,630172.366,4833427.114,4.571777,172.366045,427.114
801,630172.2982,4833436.531,4.571777,172.298205,436.5313
801,630156.2365,4833430.511,4.571777,156.236458,430.51105
801,630151.811,4833435.271,4.571777,151.81097,435.27107
801,630181.0239,4833438.538,4.571777,181.023927,438.53825
801,630172.9253,4833432.62,4.571777,172.92528,432.61973
801,630163.6737,4833424.351,4.571777,163.673674,424.35098
801,630161.0501,4833429.681,4.571777,161.050076,429.68066
801,630171.2284,4833425.023,4.571777,171.228392,425.0229
801,630170.3685,4833424.112,4.571777,170.368452,424.11157
801,630167.841,4833436.353,4.571777,167.841035,436.35251
801,630162.0412,4833431.052,4.571777,162.041219,431.05231
801,630170.481,4833435.703,4.571777,170.481009,435.70251
801,630178.1057,4833435.798,4.571777,178.105706,435.79822
801,630164.6309,4833436.594,4.571777,164.630865,436.59413
801,630163.8961,4833436.482,4.571777,163.896113,436.48151
801,630165.8117,4833440.737,4.571777,165.811695,440.73696
801,630163.9021,4833436.143,4.571777,163.902128,436.1431
801,630165.0294,4833433.216,4.571777,165.02942,433.21613
801,630164.2269,4833430.195,4.571777,164.226894,430.19511
801,630165.4006,4833430.256,4.571777,165.400639,430.2558
801,630170.5308,4833427.3,4.571777,170.530802,427.30041
801,630175.035,4833432.677,4.571777,175.03496,432.67714
801,630174.1061,4833436.763,4.571777,174.10611,436.76256
801,630171.2988,4833438.983,4.571777,171.298841,438.98266
801,630173.4331,4833439.897,4.571777,173.433117,439.89673
801,630169.1192,4833427.176,4.571777,169.119247,427.17576
801,630170.1345,4833427.194,4.571777,170.134452,427.19381
801,630172.0703,4833426.949,4.571777,172.070286,426.94945
801,630172.4546,4833427.733,4.571777,172.454605,427.73286
801,630176.2399,4833435.466,4.571777,176.239852,435.46637
801,630172.1981,4833438.8,4.571777,172.198148,438.79952
801,630166.1004,4833436.819,4.571777,166.100369,436.81937
801,630166.751,4833429.344,4.571777,166.75097,429.34392
801,630169.2718,4833427.557,4.571777,169.271772,427.55681
801,630166.6339,4833437.048,4.571777,166.633938,437.04789
801,630164.4166,4833432.966,4.571777,164.416581,432.96629
801,630166.6132,4833427.012,4.571777,166.613217,427.01174
801,630170.5795,4833426.803,4.571777,170.57946,426.80347
801,630171.8466,4833435.05,4.571777,171.846646,435.04976
801,630167.7585,4833435.395,4.571777,167.75849,435.39525
801,630167.1987,4833427.679,4.571777,167.198719,427.67925
801,630174.6506,4833431.894,4.571777,174.65064,431.89373
801,630165.206,4833432.244,4.571777,165.206007,432.24356
801,630171.8325,4833426.885,4.571777,171.832475,426.88548
801,630168.8535,4833437.645,4.571777,168.853499,437.64489
801,630175.1672,4833437.558,4.571777,175.167233,437.558
801,630170.5586,4833441.419,4.571777,170.558608,441.41871
801,630171.7947,4833434.611,4.571777,171.794713,434.61077
801,630170.978,4833435.751,4.571777,170.97795,435.75116
801,630174.661,4833436.912,4.571777,174.661001,436.91181
801,630177.6164,4833442.042,4.571777,177.616384,442.04197
801,630176.0053,4833436.338,4.571777,176.005317,436.33834
801,630178.022,4833442.746,4.571777,178.022025,442.74611
801,630170.6346,4833440.504,4.571777,170.634603,440.50409
801,630173.6687,4833443.445,4.571777,173.668722,443.44531
801,630159.6177,4833431.846,4.571777,159.617734,431.84554
801,630173.0696,4833436.824,4.571777,173.069584,436.82378
801,630171.8745,4833436.842,4.571777,171.874518,436.84236
801,630164.122,4833424.897,4.571777,164.121958,424.89658
801,630161.9505,4833433.918,4.571777,161.950453,433.91806
801,630161.3988,4833434.705,4.571777,161.398838,434.70475
801,630175.9692,4833438.369,4.571777,175.969224,438.36875
801,630168.5759,4833424.139,4.571777,168.575852,424.13944
801,630161.629,4833428.476,4.571777,161.629028,428.4763
801,630157.5758,4833434.697,4.571777,157.575829,434.69653
801,630160.5487,4833436.601,4.571777,160.548724,436.60121
801,630170.158,4833423.63,4.571777,170.157979,423.62993
801,630161.1715,4833427.333,4.571777,161.171454,427.33317
801,630156.3185,4833429.258,4.571777,156.318469,429.25804
801,630174.6096,4833438.683,4.571777,174.609602,438.68309
801,630166.4137,4833421.433,4.571777,166.413704,421.43276
801,630164.2991,4833426.134,4.571777,164.299079,426.13429
801,630156.8154,4833429.307,4.571777,156.81541,429.3067
801,630167.7191,4833436.49,4.571777,167.719122,436.48973
801,630154.5275,4833435.917,3.047851,154.527474,435.91672
801,630152.2243,4833429.942,3.047851,152.224297,429.94193
801,630154.6401,4833435.182,3.047851,154.640096,435.18197
801,630154.177,4833436.588,3.047851,154.177041,436.58751
801,630158.0263,4833431.758,3.047851,158.026318,431.75752
801,630153.9666,4833436.106,3.047851,153.966568,436.10588
801,630153.4992,4833432.155,3.047851,153.499168,432.15494
801,630168.128,4833438.13,4.571777,168.128038,438.1298
801,630177.898,4833434.042,4.571777,177.897973,434.04225
801,630171.0698,4833437.306,4.571777,171.069786,437.30595
801,630171.1255,4833440.891,4.571777,171.12553,440.89115
801,630168.2002,4833434.069,4.571777,168.200223,434.06898
801,630176.8128,4833434.6,4.571777,176.812788,434.60041
801,630174.567,4833438.842,4.571777,174.56696,438.84163
801,630174.4724,4833438.561,4.571777,174.472384,438.56117
801,630170.7035,4833435.507,4.571777,170.703513,435.50734
801,630168.9027,4833439.358,4.571777,168.902693,439.35822
801,630152.719,4833433.475,3.047851,152.719033,433.47519
801,630155.5881,4833434.502,3.047851,155.588062,434.50189
801,630152.2675,4833431.994,3.047851,152.267475,431.99366
801,630157.3342,4833431.486,3.047851,157.334208,431.48636
801,630166.5295,4833433.96,3.047851,166.529536,433.95963
801,630162.3441,4833435.299,3.047851,162.344063,435.29901
801,630173.2095,4833435.671,3.047851,173.209543,435.67136
801,630169.6949,4833437.361,3.047851,169.694858,437.36116
801,630172.4901,4833435.818,3.047851,172.490097,435.81787
801,630173.3069,4833434.677,4.571777,173.306859,434.67748
801,630169.0689,4833433.368,4.571777,169.068918,433.36758
801,630178.1183,4833437.332,4.571777,178.118272,437.33169
801,630175.6489,4833437.348,4.571777,175.648869,437.34753
801,630170.6849,4833434.312,4.571777,170.684932,434.31227
801,630168.2762,4833433.154,4.571777,168.276218,433.15437
801,630168.5605,4833436.206,4.571777,168.560481,436.206
801,630170.1607,4833434.681,4.571777,170.160653,434.68129
801,630176.3989,4833437.719,4.571777,176.398927,437.71928
801,630169.5052,4833434.59,4.571777,169.505171,434.58999
801,630170.4165,4833433.73,4.571777,170.41651,433.73005
801,630162.9645,4833441.841,4.571777,162.964523,441.84126
801,630156.9023,4833435.62,4.571777,156.902301,435.62043
801,630163.4188,4833442.048,4.571777,163.418822,442.04846
801,630164.6779,4833429.466,4.571777,164.677918,429.46637
801,630156.6574,4833431.474,4.571777,156.657405,431.47433
801,630156.0238,4833433.514,4.571777,156.02378,433.51403
801,630155.1119,4833432.164,3.047851,155.111906,432.16369
801,630161.9341,4833429.238,3.047851,161.934078,429.23839
801,630153.9628,4833432.96,3.047851,153.962758,432.95967
801,630161.0807,4833430.199,3.047851,161.080688,430.19892
801,630173.1587,4833427.327,4.571777,173.158745,427.32722
